transaction_id,customer_id,product_id,quantity,timestamp
7663,721,199,2,2025-04-26 18:09:20.384997
7664,650,32,1,2025-04-26 18:09:20.384997
7665,667,167,1,2025-04-26 18:09:20.384997
7666,252,301,3,2025-04-26 18:09:20.384997
7667,41,139,1,2025-04-26 18:09:20.384997
7668,224,64,1,2025-04-26 18:09:20.384997
7669,187,497,1,2025-04-26 18:09:20.384997
7670,222,379,1,2025-04-26 18:09:20.384997
7671,310,111,1,2025-04-26 18:09:20.384997
7672,147,334,1,2025-04-26 18:09:20.384997
7673,16,38,1,2025-04-26 18:09:20.384997
7674,518,469,1,2025-04-26 18:09:20.384997
7675,594,223,1,2025-04-26 18:09:20.384997
7676,372,478,3,2025-04-26 18:09:20.384997
7677,163,263,5,2025-04-26 18:09:20.384997
7678,39,228,2,2025-04-26 18:09:20.384997
7679,695,423,2,2025-04-26 18:09:20.384997
7680,545,131,4,2025-04-26 18:09:20.384997
7681,469,372,1,2025-04-26 18:09:20.384997
7682,759,407,2,2025-04-26 18:09:20.384997
7683,802,5,5,2025-04-26 18:09:20.384997
7684,291,231,3,2025-04-26 18:09:20.384997
7685,143,187,2,2025-04-26 18:09:20.384997
7686,963,431,1,2025-04-26 18:09:20.384997
7687,514,450,2,2025-04-26 18:09:20.384997
7688,769,146,1,2025-04-26 18:09:20.384997
7689,203,46,5,2025-04-26 18:09:20.384997
7690,450,254,1,2025-04-26 18:09:20.384997
7691,54,150,1,2025-04-26 18:09:20.384997
7692,526,485,1,2025-04-26 18:09:20.384997
7693,18,465,2,2025-04-26 18:09:20.384997
7694,979,490,1,2025-04-26 18:09:20.384997
7695,82,330,1,2025-04-26 18:09:20.384997
7696,329,112,2,2025-04-26 18:09:20.384997
7697,92,125,1,2025-04-26 18:09:20.384997
7698,12,244,2,2025-04-26 18:09:20.384997
7699,158,202,1,2025-04-26 18:09:20.384997
7700,245,157,2,2025-04-26 18:09:20.384997
7701,180,172,1,2025-04-26 18:09:20.384997
7702,982,212,2,2025-04-27 18:09:20.384997
7703,196,226,4,2025-04-27 18:09:20.384997
7704,890,397,5,2025-04-27 18:09:20.384997
7705,774,244,2,2025-04-27 18:09:20.384997
7706,907,249,5,2025-04-27 18:09:20.384997
7707,935,288,1,2025-04-27 18:09:20.384997
7708,214,201,3,2025-04-27 18:09:20.384997
7709,445,124,4,2025-04-27 18:09:20.384997
7710,205,322,2,2025-04-27 18:09:20.384997
7711,959,29,2,2025-04-27 18:09:20.384997
7712,909,115,3,2025-04-27 18:09:20.384997
7713,646,464,2,2025-04-27 18:09:20.384997
7714,62,147,2,2025-04-27 18:09:20.384997
7715,494,413,5,2025-04-27 18:09:20.384997
7716,141,219,1,2025-04-27 18:09:20.384997
7717,75,478,2,2025-04-27 18:09:20.384997
7718,25,484,1,2025-04-27 18:09:20.384997
7719,485,244,1,2025-04-27 18:09:20.384997
7720,567,37,1,2025-04-27 18:09:20.384997
7721,919,339,1,2025-04-27 18:09:20.384997
7722,823,373,2,2025-04-27 18:09:20.384997
7723,678,29,1,2025-04-27 18:09:20.384997
7724,444,194,2,2025-04-27 18:09:20.384997
7725,974,143,1,2025-04-27 18:09:20.384997
7726,682,63,2,2025-04-27 18:09:20.384997
7727,1,183,1,2025-04-27 18:09:20.384997
7728,587,500,2,2025-04-27 18:09:20.384997
7729,331,103,1,2025-04-27 18:09:20.384997
7730,44,488,3,2025-04-27 18:09:20.384997
7731,433,145,2,2025-04-27 18:09:20.384997
7732,934,224,2,2025-04-27 18:09:20.384997
7733,644,61,1,2025-04-27 18:09:20.384997
7734,670,376,3,2025-04-27 18:09:20.384997
7735,48,177,2,2025-04-27 18:09:20.384997
7736,267,463,2,2025-04-27 18:09:20.384997
7737,508,381,2,2025-04-27 18:09:20.384997
7738,491,268,1,2025-04-27 18:09:20.384997
7739,2,203,1,2025-04-27 18:09:20.384997
7740,371,323,1,2025-04-27 18:09:20.384997
7741,376,305,1,2025-04-27 18:09:20.384997
7742,769,67,5,2025-04-27 18:09:20.384997
7743,614,495,1,2025-04-27 18:09:20.384997
7744,203,136,2,2025-04-27 18:09:20.384997
7745,809,154,1,2025-04-27 18:09:20.384997
7746,55,287,1,2025-04-27 18:09:20.384997
7747,92,378,3,2025-04-27 18:09:20.384997
7748,56,373,1,2025-04-27 18:09:20.384997
7749,826,269,2,2025-04-27 18:09:20.384997
7750,660,105,1,2025-04-27 18:09:20.384997
7751,166,320,2,2025-04-27 18:09:20.384997
7752,71,479,1,2025-04-27 18:09:20.384997
7753,39,285,2,2025-04-27 18:09:20.384997
7754,584,452,2,2025-04-27 18:09:20.384997
7755,792,105,1,2025-04-28 18:09:20.384997
7756,171,449,4,2025-04-28 18:09:20.384997
7757,594,118,2,2025-04-28 18:09:20.384997
7758,675,483,1,2025-04-28 18:09:20.384997
7759,77,219,1,2025-04-28 18:09:20.384997
7760,744,196,2,2025-04-28 18:09:20.384997
7761,162,380,2,2025-04-28 18:09:20.384997
7762,759,475,1,2025-04-28 18:09:20.384997
7763,629,27,2,2025-04-28 18:09:20.384997
7764,37,123,1,2025-04-28 18:09:20.384997
7765,202,178,1,2025-04-28 18:09:20.384997
7766,322,401,2,2025-04-28 18:09:20.384997
7767,527,102,5,2025-04-28 18:09:20.384997
7768,184,314,4,2025-04-28 18:09:20.384997
7769,522,478,2,2025-04-28 18:09:20.384997
7770,182,458,1,2025-04-28 18:09:20.384997
7771,881,72,1,2025-04-28 18:09:20.384997
7772,174,149,2,2025-04-28 18:09:20.384997
7773,487,229,2,2025-04-28 18:09:20.384997
7774,829,179,1,2025-04-28 18:09:20.384997
7775,983,490,2,2025-04-28 18:09:20.384997
7776,156,46,3,2025-04-28 18:09:20.384997
7777,637,76,5,2025-04-28 18:09:20.384997
7778,542,306,2,2025-04-28 18:09:20.384997
7779,763,29,2,2025-04-28 18:09:20.384997
7780,784,168,1,2025-04-28 18:09:20.384997
7781,705,97,1,2025-04-28 18:09:20.384997
7782,423,315,3,2025-04-28 18:09:20.384997
7783,922,187,3,2025-04-28 18:09:20.384997
7784,639,388,2,2025-04-28 18:09:20.384997
7785,738,124,2,2025-04-28 18:09:20.384997
7786,613,176,3,2025-04-28 18:09:20.384997
7787,113,455,2,2025-04-28 18:09:20.384997
7788,71,78,2,2025-04-28 18:09:20.384997
7789,600,296,2,2025-04-28 18:09:20.384997
7790,391,121,1,2025-04-28 18:09:20.384997
7791,821,100,2,2025-04-28 18:09:20.384997
7792,431,83,2,2025-04-28 18:09:20.384997
7793,336,293,1,2025-04-28 18:09:20.384997
7794,564,412,1,2025-04-28 18:09:20.384997
7795,242,300,1,2025-04-28 18:09:20.384997
7796,681,211,1,2025-04-28 18:09:20.384997
7797,55,285,4,2025-04-28 18:09:20.384997
7798,149,407,2,2025-04-28 18:09:20.384997
7799,428,398,3,2025-04-28 18:09:20.384997
7800,881,82,2,2025-04-28 18:09:20.384997
7801,766,317,1,2025-04-28 18:09:20.384997
7802,130,409,1,2025-04-28 18:09:20.384997
7803,802,5,2,2025-04-28 18:09:20.384997
7804,24,337,1,2025-04-28 18:09:20.384997
7805,682,81,1,2025-04-28 18:09:20.384997
7806,527,104,1,2025-04-28 18:09:20.384997
7807,289,497,1,2025-04-28 18:09:20.384997
7808,937,31,2,2025-04-28 18:09:20.384997
7809,861,400,1,2025-04-28 18:09:20.384997
7810,772,292,5,2025-04-29 18:09:20.384997
7811,244,295,1,2025-04-29 18:09:20.384997
7812,440,469,1,2025-04-29 18:09:20.384997
7813,208,119,1,2025-04-29 18:09:20.384997
7814,722,458,1,2025-04-29 18:09:20.384997
7815,883,361,1,2025-04-29 18:09:20.384997
7816,45,319,1,2025-04-29 18:09:20.384997
7817,953,383,4,2025-04-29 18:09:20.384997
7818,692,75,1,2025-04-29 18:09:20.384997
7819,847,149,2,2025-04-29 18:09:20.384997
7820,107,161,1,2025-04-29 18:09:20.384997
7821,706,220,1,2025-04-29 18:09:20.384997
7822,359,363,1,2025-04-29 18:09:20.384997
7823,779,361,1,2025-04-29 18:09:20.384997
7824,856,451,2,2025-04-29 18:09:20.384997
7825,111,145,1,2025-04-29 18:09:20.384997
7826,264,449,1,2025-04-29 18:09:20.384997
7827,343,427,2,2025-04-29 18:09:20.384997
7828,162,345,4,2025-04-29 18:09:20.384997
7829,810,29,1,2025-04-29 18:09:20.384997
7830,583,259,3,2025-04-29 18:09:20.384997
7831,212,274,1,2025-04-29 18:09:20.384997
7832,773,403,1,2025-04-29 18:09:20.384997
7833,260,476,3,2025-04-29 18:09:20.384997
7834,928,95,1,2025-04-29 18:09:20.384997
7835,217,160,1,2025-04-29 18:09:20.384997
7836,310,188,2,2025-04-29 18:09:20.384997
7837,792,109,4,2025-04-29 18:09:20.384997
7838,379,267,3,2025-04-29 18:09:20.384997
7839,858,60,1,2025-04-29 18:09:20.384997
7840,511,305,2,2025-04-29 18:09:20.384997
7841,435,169,1,2025-04-29 18:09:20.384997
7842,880,429,2,2025-04-29 18:09:20.384997
7843,662,283,1,2025-04-29 18:09:20.384997
7844,897,319,1,2025-04-29 18:09:20.384997
7845,790,169,1,2025-04-29 18:09:20.384997
7846,690,267,1,2025-04-29 18:09:20.384997
7847,451,260,1,2025-04-29 18:09:20.384997
7848,130,225,4,2025-04-29 18:09:20.384997
7849,58,428,1,2025-04-29 18:09:20.384997
7850,637,272,1,2025-04-29 18:09:20.384997
7851,192,97,1,2025-04-29 18:09:20.384997
7852,778,437,1,2025-04-29 18:09:20.384997
7853,863,274,3,2025-04-29 18:09:20.384997
7854,618,117,2,2025-04-29 18:09:20.384997
7855,855,377,1,2025-04-29 18:09:20.384997
7856,455,257,2,2025-04-29 18:09:20.384997
7857,362,162,5,2025-04-29 18:09:20.384997
7858,21,347,1,2025-04-29 18:09:20.384997
7859,432,180,2,2025-04-29 18:09:20.384997
7860,162,362,1,2025-04-29 18:09:20.384997
7861,124,41,1,2025-04-29 18:09:20.384997
7862,321,393,1,2025-04-29 18:09:20.384997
7863,553,222,2,2025-04-29 18:09:20.384997
7864,114,248,3,2025-04-29 18:09:20.384997
7865,189,461,1,2025-04-30 18:09:20.384997
7866,38,427,5,2025-04-30 18:09:20.384997
7867,689,40,1,2025-04-30 18:09:20.384997
7868,396,325,2,2025-04-30 18:09:20.384997
7869,597,459,2,2025-04-30 18:09:20.384997
7870,736,61,2,2025-04-30 18:09:20.384997
7871,260,462,1,2025-04-30 18:09:20.384997
7872,361,330,1,2025-04-30 18:09:20.384997
7873,640,364,2,2025-04-30 18:09:20.384997
7874,231,121,1,2025-04-30 18:09:20.384997
7875,812,160,1,2025-04-30 18:09:20.384997
7876,91,238,3,2025-04-30 18:09:20.384997
7877,965,37,1,2025-04-30 18:09:20.384997
7878,694,58,2,2025-04-30 18:09:20.384997
7879,680,323,1,2025-04-30 18:09:20.384997
7880,751,236,1,2025-04-30 18:09:20.384997
7881,827,111,1,2025-04-30 18:09:20.384997
7882,481,396,2,2025-04-30 18:09:20.384997
7883,222,376,2,2025-04-30 18:09:20.384997
7884,237,102,3,2025-04-30 18:09:20.384997
7885,340,327,1,2025-04-30 18:09:20.384997
7886,881,408,3,2025-04-30 18:09:20.384997
7887,6,145,3,2025-04-30 18:09:20.384997
7888,987,152,1,2025-04-30 18:09:20.384997
7889,13,388,1,2025-04-30 18:09:20.384997
7890,939,245,1,2025-04-30 18:09:20.384997
7891,219,339,2,2025-04-30 18:09:20.384997
7892,536,34,2,2025-04-30 18:09:20.384997
7893,767,32,2,2025-04-30 18:09:20.384997
7894,191,50,2,2025-04-30 18:09:20.384997
7895,357,275,1,2025-04-30 18:09:20.384997
7896,380,33,2,2025-04-30 18:09:20.384997
7897,318,93,1,2025-04-30 18:09:20.384997
7898,414,65,3,2025-04-30 18:09:20.384997
7899,135,318,1,2025-04-30 18:09:20.384997
7900,109,119,1,2025-04-30 18:09:20.384997
7901,142,177,1,2025-04-30 18:09:20.384997
7902,129,437,2,2025-04-30 18:09:20.384997
7903,703,385,3,2025-04-30 18:09:20.384997
7904,865,225,2,2025-04-30 18:09:20.384997
7905,937,128,2,2025-04-30 18:09:20.384997
7906,907,88,1,2025-04-30 18:09:20.384997
7907,699,137,2,2025-04-30 18:09:20.384997
7908,861,317,1,2025-04-30 18:09:20.384997
7909,598,495,2,2025-04-30 18:09:20.384997
7910,892,270,1,2025-04-30 18:09:20.384997
7911,617,382,4,2025-04-30 18:09:20.384997
7912,545,129,1,2025-04-30 18:09:20.384997
7913,248,370,2,2025-04-30 18:09:20.384997
7914,559,183,2,2025-04-30 18:09:20.384997
7915,516,348,1,2025-04-30 18:09:20.384997
7916,181,300,3,2025-04-30 18:09:20.384997
7917,956,299,1,2025-04-30 18:09:20.384997
7918,686,145,4,2025-04-30 18:09:20.384997
7919,729,1,1,2025-04-30 18:09:20.384997
7920,137,3,2,2025-04-30 18:09:20.384997
7921,445,455,1,2025-04-30 18:09:20.384997
7922,931,33,5,2025-04-30 18:09:20.384997
7923,890,340,1,2025-04-30 18:09:20.384997
7924,329,170,1,2025-04-30 18:09:20.384997
7925,570,403,1,2025-05-01 18:09:20.384997
7926,51,244,1,2025-05-01 18:09:20.384997
7927,544,226,1,2025-05-01 18:09:20.384997
7928,347,222,1,2025-05-01 18:09:20.384997
7929,796,450,2,2025-05-01 18:09:20.384997
7930,290,101,1,2025-05-01 18:09:20.384997
7931,802,244,4,2025-05-01 18:09:20.384997
7932,276,286,1,2025-05-01 18:09:20.384997
7933,949,393,1,2025-05-01 18:09:20.384997
7934,840,463,1,2025-05-01 18:09:20.384997
7935,342,267,3,2025-05-01 18:09:20.384997
7936,204,338,3,2025-05-01 18:09:20.384997
7937,156,69,2,2025-05-01 18:09:20.384997
7938,216,389,2,2025-05-01 18:09:20.384997
7939,65,228,4,2025-05-01 18:09:20.384997
7940,814,415,1,2025-05-01 18:09:20.384997
7941,683,380,1,2025-05-01 18:09:20.384997
7942,994,192,1,2025-05-01 18:09:20.384997
7943,516,166,2,2025-05-01 18:09:20.384997
7944,97,326,2,2025-05-01 18:09:20.384997
7945,610,266,1,2025-05-01 18:09:20.384997
7946,625,487,5,2025-05-01 18:09:20.384997
7947,147,388,2,2025-05-01 18:09:20.384997
7948,783,404,3,2025-05-01 18:09:20.384997
7949,115,198,2,2025-05-01 18:09:20.384997
7950,126,483,2,2025-05-01 18:09:20.384997
7951,58,134,1,2025-05-01 18:09:20.384997
7952,4,225,1,2025-05-01 18:09:20.384997
7953,87,110,3,2025-05-01 18:09:20.384997
7954,984,415,4,2025-05-01 18:09:20.384997
7955,389,44,2,2025-05-01 18:09:20.384997
7956,596,370,1,2025-05-01 18:09:20.384997
7957,758,327,2,2025-05-01 18:09:20.384997
7958,886,60,2,2025-05-01 18:09:20.384997
7959,193,486,2,2025-05-01 18:09:20.384997
7960,350,137,2,2025-05-01 18:09:20.384997
7961,188,498,2,2025-05-01 18:09:20.384997
7962,362,149,1,2025-05-01 18:09:20.384997
7963,970,314,2,2025-05-01 18:09:20.384997
7964,30,114,3,2025-05-01 18:09:20.384997
7965,720,395,1,2025-05-01 18:09:20.384997
7966,241,269,1,2025-05-01 18:09:20.384997
7967,390,84,5,2025-05-01 18:09:20.384997
7968,577,111,2,2025-05-01 18:09:20.384997
7969,139,212,2,2025-05-01 18:09:20.384997
7970,57,240,1,2025-05-01 18:09:20.384997
7971,984,440,2,2025-05-01 18:09:20.384997
7972,494,474,1,2025-05-01 18:09:20.384997
7973,754,82,1,2025-05-01 18:09:20.384997
7974,716,183,1,2025-05-01 18:09:20.384997
7975,956,222,1,2025-05-01 18:09:20.384997
7976,621,492,1,2025-05-01 18:09:20.384997
7977,325,204,5,2025-05-01 18:09:20.384997
7978,292,195,1,2025-05-01 18:09:20.384997
7979,743,189,1,2025-05-01 18:09:20.384997
7980,499,45,5,2025-05-02 18:09:20.384997
7981,21,317,2,2025-05-02 18:09:20.384997
7982,74,248,1,2025-05-02 18:09:20.384997
7983,37,110,1,2025-05-02 18:09:20.384997
7984,966,234,5,2025-05-02 18:09:20.384997
7985,502,141,3,2025-05-02 18:09:20.384997
7986,666,221,1,2025-05-02 18:09:20.384997
7987,933,420,1,2025-05-02 18:09:20.384997
7988,308,451,1,2025-05-02 18:09:20.384997
7989,157,319,1,2025-05-02 18:09:20.384997
7990,966,259,2,2025-05-02 18:09:20.384997
7991,432,71,1,2025-05-02 18:09:20.384997
7992,550,405,2,2025-05-02 18:09:20.384997
7993,841,418,1,2025-05-02 18:09:20.384997
7994,812,150,2,2025-05-02 18:09:20.384997
7995,763,67,1,2025-05-02 18:09:20.384997
7996,794,189,3,2025-05-02 18:09:20.384997
7997,831,217,1,2025-05-02 18:09:20.384997
7998,134,417,3,2025-05-02 18:09:20.384997
7999,171,405,1,2025-05-02 18:09:20.384997
8000,987,179,1,2025-05-02 18:09:20.384997
8001,660,365,1,2025-05-02 18:09:20.384997
8002,612,356,1,2025-05-02 18:09:20.384997
8003,639,373,1,2025-05-02 18:09:20.384997
8004,996,7,2,2025-05-02 18:09:20.384997
8005,309,443,1,2025-05-02 18:09:20.384997
8006,569,408,1,2025-05-02 18:09:20.384997
8007,610,255,1,2025-05-02 18:09:20.384997
8008,965,95,3,2025-05-02 18:09:20.384997
8009,384,435,1,2025-05-02 18:09:20.384997
8010,117,474,1,2025-05-02 18:09:20.384997
8011,421,490,1,2025-05-02 18:09:20.384997
8012,318,13,1,2025-05-02 18:09:20.384997
8013,121,65,3,2025-05-02 18:09:20.384997
8014,297,169,1,2025-05-02 18:09:20.384997
8015,805,372,3,2025-05-02 18:09:20.384997
8016,774,253,1,2025-05-02 18:09:20.384997
8017,590,453,1,2025-05-02 18:09:20.384997
8018,445,463,3,2025-05-02 18:09:20.384997
8019,166,318,2,2025-05-02 18:09:20.384997
8020,964,370,2,2025-05-02 18:09:20.384997
8021,959,474,1,2025-05-02 18:09:20.384997
8022,425,48,1,2025-05-02 18:09:20.384997
8023,754,22,1,2025-05-02 18:09:20.384997
8024,123,134,2,2025-05-02 18:09:20.384997
8025,721,285,1,2025-05-02 18:09:20.384997
8026,62,334,1,2025-05-02 18:09:20.384997
8027,938,193,2,2025-05-02 18:09:20.384997
8028,793,157,1,2025-05-02 18:09:20.384997
8029,117,423,1,2025-05-02 18:09:20.384997
8030,707,252,2,2025-05-02 18:09:20.384997
8031,526,161,3,2025-05-02 18:09:20.384997
8032,396,107,2,2025-05-02 18:09:20.384997
8033,193,449,3,2025-05-02 18:09:20.384997
8034,567,396,1,2025-05-02 18:09:20.384997
8035,864,326,2,2025-05-02 18:09:20.384997
8036,977,169,1,2025-05-02 18:09:20.384997
8037,65,276,1,2025-05-02 18:09:20.384997
8038,825,322,3,2025-05-02 18:09:20.384997
8039,295,88,1,2025-05-02 18:09:20.384997
8040,872,37,3,2025-05-02 18:09:20.384997
8041,343,24,1,2025-05-02 18:09:20.384997
8042,326,500,1,2025-05-03 18:09:20.384997
8043,361,493,3,2025-05-03 18:09:20.384997
8044,889,432,1,2025-05-03 18:09:20.384997
8045,884,422,1,2025-05-03 18:09:20.384997
8046,39,285,4,2025-05-03 18:09:20.384997
8047,827,269,1,2025-05-03 18:09:20.384997
8048,864,373,2,2025-05-03 18:09:20.384997
8049,838,110,1,2025-05-03 18:09:20.384997
8050,740,6,2,2025-05-03 18:09:20.384997
8051,733,231,5,2025-05-03 18:09:20.384997
8052,452,300,2,2025-05-03 18:09:20.384997
8053,721,221,3,2025-05-03 18:09:20.384997
8054,539,354,1,2025-05-03 18:09:20.384997
8055,575,48,1,2025-05-03 18:09:20.384997
8056,653,467,2,2025-05-03 18:09:20.384997
8057,996,44,1,2025-05-03 18:09:20.384997
8058,862,37,4,2025-05-03 18:09:20.384997
8059,55,249,2,2025-05-03 18:09:20.384997
8060,747,269,1,2025-05-03 18:09:20.384997
8061,693,245,3,2025-05-03 18:09:20.384997
8062,657,468,1,2025-05-03 18:09:20.384997
8063,770,480,1,2025-05-03 18:09:20.384997
8064,220,244,1,2025-05-03 18:09:20.384997
8065,926,463,1,2025-05-03 18:09:20.384997
8066,430,21,1,2025-05-03 18:09:20.384997
8067,959,249,1,2025-05-03 18:09:20.384997
8068,651,218,2,2025-05-03 18:09:20.384997
8069,578,447,1,2025-05-03 18:09:20.384997
8070,743,242,4,2025-05-03 18:09:20.384997
8071,209,304,1,2025-05-03 18:09:20.384997
8072,181,101,1,2025-05-03 18:09:20.384997
8073,159,164,1,2025-05-03 18:09:20.384997
8074,251,424,2,2025-05-03 18:09:20.384997
8075,900,498,5,2025-05-03 18:09:20.384997
8076,100,457,2,2025-05-03 18:09:20.384997
8077,557,113,1,2025-05-03 18:09:20.384997
8078,102,9,1,2025-05-03 18:09:20.384997
8079,387,281,2,2025-05-03 18:09:20.384997
8080,948,303,3,2025-05-03 18:09:20.384997
8081,204,389,1,2025-05-03 18:09:20.384997
8082,626,361,3,2025-05-03 18:09:20.384997
8083,874,135,1,2025-05-03 18:09:20.384997
8084,787,11,1,2025-05-03 18:09:20.384997
8085,86,23,1,2025-05-03 18:09:20.384997
8086,340,233,1,2025-05-03 18:09:20.384997
8087,618,158,2,2025-05-03 18:09:20.384997
8088,765,6,1,2025-05-03 18:09:20.384997
8089,993,326,1,2025-05-03 18:09:20.384997
8090,515,147,2,2025-05-03 18:09:20.384997
8091,421,407,2,2025-05-03 18:09:20.384997
8092,996,55,2,2025-05-03 18:09:20.384997
8093,4,396,1,2025-05-03 18:09:20.384997
8094,538,378,1,2025-05-03 18:09:20.384997
8095,999,339,1,2025-05-03 18:09:20.384997
8096,398,221,1,2025-05-03 18:09:20.384997
8097,874,138,1,2025-05-03 18:09:20.384997
8098,81,38,1,2025-05-03 18:09:20.384997
8099,713,243,1,2025-05-03 18:09:20.384997
8100,819,346,1,2025-05-03 18:09:20.384997
8101,766,327,2,2025-05-03 18:09:20.384997
8102,203,468,2,2025-05-03 18:09:20.384997
8103,619,30,2,2025-05-03 18:09:20.384997
8104,427,449,1,2025-05-03 18:09:20.384997
8105,552,402,1,2025-05-03 18:09:20.384997
8106,126,184,1,2025-05-03 18:09:20.384997
8107,795,357,5,2025-05-04 18:09:20.384997
8108,2,446,1,2025-05-04 18:09:20.384997
8109,259,109,1,2025-05-04 18:09:20.384997
8110,355,341,3,2025-05-04 18:09:20.384997
8111,398,232,1,2025-05-04 18:09:20.384997
8112,315,325,2,2025-05-04 18:09:20.384997
8113,553,238,4,2025-05-04 18:09:20.384997
8114,552,495,1,2025-05-04 18:09:20.384997
8115,798,139,2,2025-05-04 18:09:20.384997
8116,118,16,1,2025-05-04 18:09:20.384997
8117,581,450,1,2025-05-04 18:09:20.384997
8118,273,279,2,2025-05-04 18:09:20.384997
8119,716,131,1,2025-05-04 18:09:20.384997
8120,219,144,3,2025-05-04 18:09:20.384997
8121,359,381,3,2025-05-04 18:09:20.384997
8122,927,32,1,2025-05-04 18:09:20.384997
8123,911,137,2,2025-05-04 18:09:20.384997
8124,372,118,1,2025-05-04 18:09:20.384997
8125,897,139,1,2025-05-04 18:09:20.384997
8126,435,159,2,2025-05-04 18:09:20.384997
8127,353,122,1,2025-05-04 18:09:20.384997
8128,735,377,1,2025-05-04 18:09:20.384997
8129,310,120,2,2025-05-04 18:09:20.384997
8130,817,215,1,2025-05-04 18:09:20.384997
8131,429,18,2,2025-05-04 18:09:20.384997
8132,156,87,2,2025-05-04 18:09:20.384997
8133,75,478,1,2025-05-04 18:09:20.384997
8134,315,21,3,2025-05-04 18:09:20.384997
8135,309,431,1,2025-05-04 18:09:20.384997
8136,431,65,1,2025-05-04 18:09:20.384997
8137,359,326,2,2025-05-04 18:09:20.384997
8138,788,106,3,2025-05-04 18:09:20.384997
8139,56,342,1,2025-05-04 18:09:20.384997
8140,763,4,3,2025-05-04 18:09:20.384997
8141,38,485,5,2025-05-04 18:09:20.384997
8142,196,217,2,2025-05-04 18:09:20.384997
8143,502,162,2,2025-05-04 18:09:20.384997
8144,424,230,1,2025-05-04 18:09:20.384997
8145,596,56,3,2025-05-04 18:09:20.384997
8146,241,278,1,2025-05-04 18:09:20.384997
8147,341,80,4,2025-05-04 18:09:20.384997
8148,414,55,1,2025-05-04 18:09:20.384997
8149,27,327,2,2025-05-04 18:09:20.384997
8150,201,72,1,2025-05-04 18:09:20.384997
8151,345,417,2,2025-05-04 18:09:20.384997
8152,271,41,2,2025-05-04 18:09:20.384997
8153,37,135,3,2025-05-04 18:09:20.384997
8154,797,415,1,2025-05-04 18:09:20.384997
8155,984,143,1,2025-05-04 18:09:20.384997
8156,352,130,1,2025-05-04 18:09:20.384997
8157,3,452,5,2025-05-04 18:09:20.384997
8158,76,116,1,2025-05-04 18:09:20.384997
8159,639,322,2,2025-05-04 18:09:20.384997
8160,728,466,4,2025-05-04 18:09:20.384997
8161,324,266,4,2025-05-04 18:09:20.384997
8162,429,339,1,2025-05-04 18:09:20.384997
8163,92,151,1,2025-05-04 18:09:20.384997
8164,495,117,1,2025-05-05 18:09:20.384997
8165,295,260,2,2025-05-05 18:09:20.384997
8166,493,133,2,2025-05-05 18:09:20.384997
8167,821,76,2,2025-05-05 18:09:20.384997
8168,698,451,1,2025-05-05 18:09:20.384997
8169,849,66,1,2025-05-05 18:09:20.384997
8170,847,183,1,2025-05-05 18:09:20.384997
8171,497,21,1,2025-05-05 18:09:20.384997
8172,19,456,4,2025-05-05 18:09:20.384997
8173,879,262,1,2025-05-05 18:09:20.384997
8174,771,177,1,2025-05-05 18:09:20.384997
8175,448,453,5,2025-05-05 18:09:20.384997
8176,925,202,4,2025-05-05 18:09:20.384997
8177,437,256,3,2025-05-05 18:09:20.384997
8178,650,198,2,2025-05-05 18:09:20.384997
8179,710,113,2,2025-05-05 18:09:20.384997
8180,300,312,1,2025-05-05 18:09:20.384997
8181,633,41,1,2025-05-05 18:09:20.384997
8182,193,440,3,2025-05-05 18:09:20.384997
8183,944,264,1,2025-05-05 18:09:20.384997
8184,466,18,3,2025-05-05 18:09:20.384997
8185,5,209,4,2025-05-05 18:09:20.384997
8186,426,45,1,2025-05-05 18:09:20.384997
8187,877,271,1,2025-05-05 18:09:20.384997
8188,244,216,2,2025-05-05 18:09:20.384997
8189,312,169,1,2025-05-05 18:09:20.384997
8190,595,182,1,2025-05-05 18:09:20.384997
8191,493,314,1,2025-05-05 18:09:20.384997
8192,31,328,4,2025-05-05 18:09:20.384997
8193,782,139,2,2025-05-05 18:09:20.384997
8194,287,332,1,2025-05-05 18:09:20.384997
8195,983,323,2,2025-05-05 18:09:20.384997
8196,860,112,2,2025-05-05 18:09:20.384997
8197,663,161,4,2025-05-05 18:09:20.384997
8198,441,25,2,2025-05-05 18:09:20.384997
8199,817,263,1,2025-05-05 18:09:20.384997
8200,902,324,3,2025-05-05 18:09:20.384997
8201,360,262,1,2025-05-05 18:09:20.384997
8202,812,142,2,2025-05-05 18:09:20.384997
8203,547,200,1,2025-05-05 18:09:20.384997
8204,544,256,2,2025-05-05 18:09:20.384997
8205,79,367,2,2025-05-05 18:09:20.384997
8206,67,421,4,2025-05-05 18:09:20.384997
8207,970,438,5,2025-05-05 18:09:20.384997
8208,719,412,2,2025-05-05 18:09:20.384997
8209,753,413,1,2025-05-05 18:09:20.384997
8210,605,180,2,2025-05-05 18:09:20.384997
8211,524,302,1,2025-05-05 18:09:20.384997
8212,675,409,1,2025-05-05 18:09:20.384997
8213,990,497,1,2025-05-05 18:09:20.384997
8214,149,438,1,2025-05-05 18:09:20.384997
8215,415,125,5,2025-05-05 18:09:20.384997
8216,931,24,4,2025-05-05 18:09:20.384997
8217,798,190,1,2025-05-05 18:09:20.384997
8218,750,221,4,2025-05-05 18:09:20.384997
8219,521,39,1,2025-05-05 18:09:20.384997
8220,962,288,1,2025-05-05 18:09:20.384997
8221,221,21,1,2025-05-05 18:09:20.384997
